"","GSM616583","GSM616584","GSM616585","GSM616586","GSM616587","GSM616588","GSM616589","GSM616590","GSM616591","GSM616592","GSM616593","GSM616594","GSM616595","GSM616596","GSM616597","GSM616598","GSM616599","GSM616600","GSM616601","GSM616602","GSM616603","GSM616604","GSM616605","GSM616606","GSM616607","GSM616608","GSM616609","GSM616610","GSM616611","GSM616612","GSM616613","GSM616614","GSM616615","GSM616616","GSM616617","GSM616618","GSM616619","GSM616620","GSM616621","GSM616622","GSM616623","GSM616624","GSM616625","GSM616626","GSM616627","GSM616628","GSM616629","GSM616630","GSM616631","GSM616632","GSM616633","GSM616634","GSM616635","GSM616636","GSM616637","GSM616638","GSM616639","GSM616640","GSM616641","GSM616642","GSM616643","GSM616644","GSM616645","GSM616646","GSM616647","GSM616648","GSM616649","GSM616650","GSM616651","GSM616652","GSM616653","GSM616654","GSM616655","GSM616656","GSM616657","GSM616658","GSM616659","GSM616660","GSM616661"
"GSM616603",0.898283607905769,0.955780420024909,0.961366283592936,0.966376652150137,0.905812151308616,0.964693519071675,0.960050643096472,0.968301957759893,0.884303353820481,0.874154285098494,0.952808097916996,0.943968269837326,0.95089079947121,0.910460428424124,0.924493478992974,0.924367728245378,0.896876176229511,0.969392459936537,0.966901910001939,0.967418220152132,1,0.946101315571862,0.867179915901771,0.851157669125323,0.891474101906757,0.904458635445092,0.896964190836701,0.872529010830236,0.874701975083325,0.889270839901057,0.847799867954551,0.877407027916975,0.880738982590659,0.940167958688491,0.893981981019953,0.859262290699044,0.861018688372399,0.909883928132167,0.888271714482159,0.858889763312807,0.908425375321878,0.893421866604999,0.882972287022873,0.888868961187399,0.909320340187255,0.870969050342941,0.878383262040661,0.86310366311576,0.893453358270736,0.891035986129457,0.882317349973724,0.888386661530776,0.907584166449797,0.899813480271955,0.912310308689432,0.901549984872935,0.890704415975396,0.922361023660082,0.908878954092295,0.844100474415214,0.878028691532862,0.827093677032784,0.91135391283549,0.804405689693624,0.80499920411545,0.873265549421994,0.858028321719619,0.829523302993447,0.846259203822686,0.825233726895273,0.817040542151085,0.798655395464825,0.815441795681074,0.883292794859131,0.86444148139662,0.824593691712754,0.780604175584556,0.899644737040538,0.873877228625927
"GSM616604",0.95308128400301,0.970693879863244,0.939615028343136,0.942749411532617,0.959116187712252,0.938307406730295,0.94419567726442,0.968754337330537,0.958581810376938,0.953140039372741,0.965743528803466,0.963838652269914,0.955243662798026,0.963535536450026,0.968532306319007,0.969587822140131,0.957772711995757,0.947362415060284,0.966624752042915,0.963640233423708,0.946101315571862,1,0.915697422456059,0.90543454724054,0.942736965511138,0.935377922449829,0.911022947034091,0.925519366848304,0.886893320478529,0.909375811359282,0.877082811399266,0.897145278153139,0.934603959685621,0.917393314656453,0.938320036867008,0.910063730487321,0.920849771948283,0.916655188130929,0.914061440340642,0.884980850792373,0.921238772775627,0.904116555936081,0.921912065447429,0.898422695391888,0.930039900776946,0.889285671554793,0.893657792727416,0.889238605279156,0.93820585253969,0.897147270902273,0.906554938724193,0.887490736326501,0.909567859802738,0.901445232834289,0.929296587754493,0.910517648738588,0.909606161371555,0.902862342859814,0.923614933532302,0.888006187032352,0.897832887610275,0.881174970066563,0.920898014478834,0.871804850422426,0.853759636410225,0.90680344938474,0.891190960788598,0.888959313140184,0.871723171299604,0.85938550202444,0.874162887971008,0.860506133624759,0.866146589362646,0.901338691913464,0.916868998248259,0.873742889344065,0.864509847758574,0.944346506490874,0.923989450203296
"GSM616605",0.927580296391804,0.900532179422502,0.866771488687669,0.877383535792725,0.926806322254287,0.855108705607358,0.881847756703544,0.897254714904283,0.924453842879156,0.92036661403103,0.894680411700149,0.90469201644696,0.889091617413488,0.917857768440153,0.922724211669567,0.923730316538332,0.914195771843887,0.886663631732801,0.897575283290016,0.887181247039891,0.867179915901771,0.915697422456059,1,0.957183241192626,0.955936430079354,0.952533828654019,0.93190462611278,0.968059758150276,0.925233779969945,0.937564158990199,0.919577193336683,0.920310001808406,0.946320426427249,0.894269852340636,0.932744618273678,0.955588723183151,0.964403862554723,0.940126123867961,0.945463956109305,0.941856861505876,0.938027666313006,0.931428089705913,0.948981985989377,0.909231379219418,0.948054930224725,0.916676674000949,0.925824520782379,0.897563612322073,0.956026730291987,0.921614447487835,0.937987356067691,0.920670560001481,0.929539526406402,0.908617699619898,0.943721952917505,0.900437799629746,0.944217134502558,0.900226114937278,0.948075053526796,0.912085577834869,0.940982194037916,0.944014078286816,0.935020987123798,0.930626484325816,0.880003767953116,0.941587046999444,0.933662545121975,0.917233085221915,0.897567789500601,0.886882456745995,0.924955423583145,0.894704568031284,0.884599898147048,0.926939324055806,0.955285898556535,0.935393711343194,0.910844228137077,0.936874985440972,0.963155443817653
"GSM616606",0.918561875286497,0.891312398181047,0.852130715224185,0.862865338498986,0.919483673054238,0.840605638905551,0.868689903724939,0.885416648636801,0.921915226667029,0.917451522898311,0.88534237429434,0.894805397147912,0.880065560977436,0.911605561200945,0.916628987972864,0.916573951581205,0.908134115296275,0.871503388242549,0.882288681653074,0.874787812987803,0.851157669125323,0.90543454724054,0.957183241192626,1,0.952766645623334,0.951133666871243,0.9323046158787,0.955392350182455,0.92554365364782,0.944533442023599,0.929330282030482,0.921405161732016,0.938597517279306,0.876431297738807,0.927253020714086,0.944237131242214,0.957698857739941,0.934236210732476,0.948056058863695,0.944470976427471,0.932065395484864,0.930153328403314,0.949263965644838,0.911135252506419,0.936980487737717,0.907277473058681,0.920784289692959,0.896451943031847,0.947273955276066,0.922357296339729,0.931738897963249,0.917433358320785,0.920246567287947,0.903161872209449,0.931923772120117,0.894958810673972,0.934020895532536,0.886774945354382,0.936488192068875,0.910180798515192,0.939362122983269,0.940359061891007,0.929400034856704,0.928225522874324,0.881216787014386,0.947258977772567,0.935475606170148,0.912420162646899,0.901647353861646,0.881756785920196,0.92911673626638,0.894401068661248,0.882567002939168,0.924621073162041,0.94649452512396,0.938659923843126,0.911410700102786,0.934945347097456,0.954517731183931
"GSM616607",0.9530573595596,0.928602548345332,0.901717885281405,0.901906022791374,0.950818396564354,0.89182215047463,0.909528421853489,0.928873122004012,0.952759566228325,0.940885258509778,0.932005170274788,0.936410621925143,0.920967082201431,0.94084896585661,0.94724493882848,0.948299497804368,0.938660952861548,0.908226340527153,0.927436942511601,0.917354204463218,0.891474101906757,0.942736965511138,0.955936430079354,0.952766645623334,1,0.965607777556711,0.942805294607372,0.965250051976636,0.926008699460361,0.94160233368168,0.919655254376388,0.92576346400606,0.961338534785319,0.92045581003619,0.952350692081445,0.948524175833412,0.961171639933986,0.948312855193363,0.948350233519904,0.931615629348509,0.949102183322679,0.931986071753239,0.959613547187067,0.926436334362842,0.953855377223768,0.91771890933876,0.920979211899097,0.908921432243456,0.962840398042826,0.921207366069244,0.935644735297506,0.918766382618901,0.931483175855956,0.91300427554505,0.944182700664815,0.914201971649965,0.938888743762475,0.908152506190669,0.94546607068757,0.915015761847446,0.944120175684044,0.931959796021275,0.939417392732812,0.917634676806139,0.877955445173908,0.94359060024754,0.935544976755738,0.924239894356828,0.910177927686411,0.88627711356668,0.92499075318531,0.893085978408858,0.887298571983131,0.936528934291949,0.954697343799993,0.930733210343149,0.91040979348981,0.95769875454768,0.964793499822118
"GSM616608",0.936046981000516,0.933461172030402,0.908832713901484,0.912346629735068,0.945070065686465,0.897760690615549,0.91601491057171,0.927038778042933,0.93601445010624,0.930849515970611,0.919575465986057,0.931683593466119,0.930197850325998,0.937438330504185,0.944267449651055,0.945183398366884,0.934569051497869,0.916069881364394,0.925425276241679,0.923364671550589,0.904458635445092,0.935377922449829,0.952533828654019,0.951133666871243,0.965607777556711,1,0.94892658641439,0.95938200573935,0.949086487165865,0.961827797396857,0.938171796482913,0.953560722566305,0.959614530300278,0.917663218366114,0.954364953234741,0.948323884006618,0.961428967617114,0.954509030331794,0.97000106367923,0.947665371343408,0.95547625793434,0.954554176671344,0.973380046551489,0.931352388167851,0.958417168875893,0.938735681878197,0.942280267688149,0.93224335951629,0.962746826766455,0.941230160517402,0.954431861804675,0.939918215170981,0.949931262859786,0.940835724975991,0.950526007243082,0.942198740874577,0.958830520936284,0.93322125927944,0.957302473355719,0.943608855361459,0.946396134378563,0.941831171429487,0.96229643343983,0.928943551221813,0.895134247165201,0.946490496640319,0.952669144017922,0.933551708622187,0.923699222748392,0.910460806159227,0.938995602037259,0.914235115693363,0.912436289993362,0.947470347696838,0.954542044859346,0.941794095910412,0.90277906390025,0.958979478986275,0.965281087894058
"GSM616609",0.91101462453057,0.906544132536845,0.890488054850377,0.897316592833535,0.909887299281844,0.886686010519215,0.898946853295313,0.912752019083214,0.902399366615393,0.888611625670908,0.903700581738858,0.9056752731294,0.903569192782989,0.902156987763807,0.916546210315449,0.915905571857281,0.899507273230886,0.913288828090765,0.909896471509436,0.9060901437675,0.896964190836701,0.911022947034091,0.93190462611278,0.9323046158787,0.942805294607372,0.94892658641439,1,0.938084454150783,0.942006971321375,0.93404616503881,0.931982496036562,0.925614692545632,0.927089426951285,0.90814844335509,0.924072539248493,0.933905042890336,0.939041401592789,0.946967453085032,0.948190510391032,0.939248186650896,0.951482233664486,0.94167586339547,0.946491342293544,0.90961739934051,0.937643020813871,0.901473542406461,0.92549397360521,0.895660452949594,0.948248888949763,0.936210519653782,0.931005111635222,0.943290850229972,0.927869141601488,0.920547716414373,0.9390057592533,0.904285256719229,0.939902194068696,0.910179907722612,0.943792023632276,0.895305438269478,0.951987252221566,0.915795978874682,0.952403756558496,0.888641730079235,0.865069660491886,0.925925483734581,0.932087171837859,0.8957523612749,0.916744691424776,0.868919300848842,0.908581131919273,0.868312338004452,0.865510183278141,0.943747427704027,0.928424205630796,0.932866696289265,0.868330131104884,0.932349407061243,0.944757704490572
"GSM616610",0.942870625850359,0.916288169857561,0.875048577281172,0.883126124020939,0.948789152903598,0.861738235007511,0.898682524644552,0.908639169715983,0.939818362415757,0.931492676972699,0.902227078855536,0.912547006518133,0.897009014654173,0.930648224812859,0.929364687533433,0.93741782920691,0.925840448356877,0.89290990051759,0.904432166024573,0.901074801013174,0.872529010830236,0.925519366848304,0.968059758150276,0.955392350182455,0.965250051976636,0.95938200573935,0.938084454150783,1,0.935733476745598,0.944151968364518,0.925129306180002,0.934621357012159,0.95946459856917,0.897168837656686,0.954891219562187,0.96285420113949,0.96636982674269,0.943871741968308,0.946604875175926,0.945978915587597,0.944236219342781,0.933025283559808,0.958388607494027,0.915701568724147,0.953232008639394,0.930091364776816,0.931020332379172,0.913115741103075,0.96089812468975,0.922358946066865,0.950701276705245,0.919680488753795,0.935204604155577,0.91283535658596,0.942584358507319,0.916998777534505,0.950689516862467,0.906445698732685,0.946018499249701,0.931685478316131,0.950262667176885,0.952163221393072,0.933282122031058,0.943855932835223,0.897583471943111,0.945372981011449,0.945590244864573,0.937536290543975,0.915468336582305,0.909311216806399,0.94004707810587,0.916847571104393,0.904716188618745,0.933808627376111,0.964278579224348,0.946250703227035,0.935416570378103,0.947242922624912,0.967032946641593
"GSM616611",0.884534086971119,0.892207327814159,0.871577916755689,0.886250851574934,0.901642128026701,0.864244033798419,0.892760255356189,0.882936112020649,0.886095761759168,0.873866107335259,0.876671158685788,0.882943536480496,0.887557503109913,0.889872791628514,0.8919324359405,0.893895152656125,0.881692181860329,0.886779062602454,0.884768060779126,0.889795117623796,0.874701975083325,0.886893320478529,0.925233779969945,0.92554365364782,0.926008699460361,0.949086487165865,0.942006971321375,0.935733476745598,1,0.951138392268988,0.960526965659353,0.959728642204651,0.926944846684419,0.889225732960397,0.934073774529527,0.931060525625458,0.935972657182615,0.949654067921989,0.958922086053901,0.96050292771549,0.936545322857008,0.961875399946383,0.944776489208392,0.914734200562738,0.935962307928582,0.93741362107477,0.950089284990586,0.91767122190238,0.92524214805705,0.952955023170812,0.956827354378272,0.952617020013729,0.943736232723128,0.947448797738827,0.924663378078881,0.933497168041694,0.959582089466902,0.931906613240421,0.941371563578769,0.933444104249674,0.952840946762832,0.936008642687099,0.950327025000019,0.92713629343755,0.898900575485917,0.934019756210682,0.950017255920971,0.919169433353666,0.936847322435443,0.917800038181057,0.936748258046743,0.909957332144625,0.894257898774364,0.953966825982283,0.940335311549897,0.951841536959869,0.900739317044174,0.920564210603103,0.937420859823579
"GSM616612",0.908193088193015,0.91765090384201,0.893737505290838,0.90164611475986,0.925238026655516,0.882388096341691,0.90879958068371,0.90322062894078,0.908838321714567,0.902189050894953,0.894340162232671,0.907206975542512,0.913191852615341,0.917316704008817,0.917318441154835,0.919387369292675,0.910569177277238,0.901727366681404,0.905378307303789,0.910151422833628,0.889270839901057,0.909375811359282,0.937564158990199,0.944533442023599,0.94160233368168,0.961827797396857,0.93404616503881,0.944151968364518,0.951138392268988,1,0.9382169945309,0.95846661863509,0.948256588492133,0.906301799580957,0.943788760283622,0.93768238671233,0.944255557570834,0.946941642817478,0.958242298261449,0.946339618131387,0.936603523123811,0.95029633071034,0.958470717077534,0.924861065571337,0.951078475926233,0.943722139869473,0.948013938239398,0.934164697636116,0.942094031000507,0.942989883343475,0.958089367286303,0.937280988248912,0.954000515598515,0.945276341872017,0.934033187325168,0.943185487513679,0.955102098613674,0.940459803684009,0.949061191712238,0.950032013189908,0.939242994145619,0.933170389913431,0.951821541738728,0.925478106511853,0.902387507126404,0.943822077414996,0.949260444145156,0.935401877579756,0.929126505931801,0.923296885566544,0.936853712853991,0.919715279012023,0.912443577176969,0.948317875301273,0.95002740728198,0.937194381823643,0.900225861935424,0.939043820098566,0.951548414064368
"GSM616613",0.877945161389548,0.873108129642788,0.842479821871451,0.860886278085936,0.893282989107565,0.834656241430385,0.867472113338199,0.862888246126071,0.886214085512315,0.877765195036635,0.857680137731099,0.865793077990112,0.868520056513586,0.884621424374315,0.887288937595131,0.886673488770583,0.880878906760222,0.863217176490126,0.864563794766899,0.868971962433795,0.847799867954551,0.877082811399266,0.919577193336683,0.929330282030482,0.919655254376388,0.938171796482913,0.931982496036562,0.925129306180002,0.960526965659353,0.9382169945309,1,0.946058062902843,0.918116590642558,0.860342229783579,0.917540334438121,0.925260982169529,0.933489172252098,0.928187494609724,0.951372585256094,0.95226229585129,0.921885560559376,0.947039376518097,0.941805012872249,0.897178933413259,0.92070718118353,0.909029397560046,0.938871844982174,0.898692282274923,0.918391058093006,0.942692679271685,0.94233659550618,0.937197247556667,0.921633380961429,0.931163052811355,0.906529699740945,0.911714540370474,0.941097457320533,0.901667311336161,0.924557111110243,0.918894450434463,0.94039654664536,0.930778623945101,0.938891642955535,0.922078051882013,0.894494595692477,0.933504184478097,0.938167341583142,0.908358962729965,0.933308956208588,0.900545802131407,0.936840443426579,0.900374756603497,0.882095457069388,0.945135611753114,0.931378504659227,0.949066622453853,0.90170778194757,0.913073671829839,0.928184618149269
"GSM616614",0.897306081072603,0.907990454522694,0.878109175290922,0.886624279086037,0.926423117119285,0.864409735545253,0.910689312296836,0.89014326891772,0.89535644377456,0.893363762927176,0.873298135230695,0.888759156066958,0.894796078589586,0.910230587516432,0.899396328873644,0.914921184443183,0.90110653760868,0.886066637574193,0.888418506992191,0.904411994325264,0.877407027916975,0.897145278153139,0.920310001808406,0.921405161732016,0.92576346400606,0.953560722566305,0.925614692545632,0.934621357012159,0.959728642204651,0.95846661863509,0.946058062902843,1,0.944343539538926,0.884067116117395,0.952340010414455,0.926144469498345,0.93615001391504,0.931442476352887,0.953528721803084,0.943646429712013,0.927756296512429,0.95029990486816,0.947583400578438,0.915061483862415,0.943737187329969,0.941385559650926,0.963620393856322,0.939641053234309,0.924804163727919,0.945893369438907,0.963821363965834,0.942910255801772,0.950776911253188,0.96045744507096,0.914061192584607,0.958012106268266,0.950515296124833,0.939761790482091,0.938608401815978,0.961197800744748,0.929265255262844,0.938550928090958,0.949511692754053,0.936121713859777,0.929078140465252,0.935885830877419,0.947493334258496,0.939362975412121,0.951114698822548,0.941915675325871,0.953875373422818,0.941403369840019,0.933599522649834,0.94988737769866,0.949750523379054,0.944611468173122,0.913065585391404,0.929854252563882,0.935659174363537
"GSM616615",0.937817263085351,0.928928900811281,0.891925019270781,0.889759147692677,0.965109901706478,0.877408399279901,0.909307740745274,0.91433651514762,0.954501457430964,0.945282928195062,0.906777375746914,0.924471592878024,0.921296912931902,0.952161438884301,0.945278986413758,0.949888452340573,0.949273241425987,0.901120934720161,0.917271668980758,0.923344832512645,0.880738982590659,0.934603959685621,0.946320426427249,0.938597517279306,0.961338534785319,0.959614530300278,0.927089426951285,0.95946459856917,0.926944846684419,0.948256588492133,0.918116590642558,0.944343539538926,1,0.895654287692626,0.965524768960068,0.954244379127352,0.960213766180838,0.934480758103041,0.948218203057993,0.931494273382192,0.938951878649911,0.932928967640382,0.96200688830793,0.913744223403217,0.955224916349046,0.922806355207695,0.933808392358056,0.933286336251794,0.955687496563374,0.912906012601531,0.951624709218486,0.914049601685149,0.938499989399829,0.922104187836101,0.935540020731295,0.924747052292005,0.941732359520353,0.92113342231507,0.94852690678693,0.943073977977936,0.92817288551687,0.933502921941131,0.935492134468708,0.92996513653032,0.896298769610766,0.934338941489478,0.932596049482016,0.948651113508029,0.931611338286027,0.918948328251791,0.944979118329741,0.928501426840276,0.919131218274959,0.94449505894479,0.967419289529648,0.936796251393706,0.925987608071546,0.945321993433156,0.963122053354479
"GSM616616",0.900308570117274,0.919615825689091,0.940872347749352,0.945044186830447,0.896546158245269,0.941715424468783,0.939586829071496,0.940555208693046,0.877041145354424,0.858845705957079,0.939174029920481,0.925098046927851,0.931971029965255,0.893232496633876,0.905658463253869,0.902157406692738,0.883332757079784,0.940405984989152,0.945589492016986,0.933493011012201,0.940167958688491,0.917393314656453,0.894269852340636,0.876431297738807,0.92045581003619,0.917663218366114,0.90814844335509,0.897168837656686,0.889225732960397,0.906301799580957,0.860342229783579,0.884067116117395,0.895654287692626,1,0.89812406871691,0.881382895446855,0.880910150524754,0.94168810747448,0.900809148611017,0.878432680586255,0.930686088990044,0.908233029150019,0.898498011441734,0.921587937592408,0.929910673354036,0.889493870668269,0.891348170051306,0.867142817226571,0.916876961920163,0.89560729561399,0.896165186117529,0.901647780568469,0.922464041995918,0.899027634316059,0.926396049697989,0.895383218476789,0.90722781820208,0.936948966941679,0.923664214003345,0.847705141262189,0.90329286728991,0.850084550367956,0.918306212740181,0.816100479366138,0.805542426547241,0.895772840893568,0.876886376836219,0.851725321678718,0.86240853091297,0.834902482563407,0.834950869338729,0.803743522258359,0.814424478529145,0.902462627900006,0.888025822893741,0.843110418754865,0.805236027483194,0.898371263511596,0.900512440063545
"GSM616617",0.939241690102053,0.94116792500346,0.901074132588412,0.903034204188761,0.962692989763551,0.886622468575899,0.924973610088489,0.924484835722229,0.943804482705956,0.940438323977369,0.910365534921873,0.919888632482381,0.920317830739424,0.951681939477468,0.938462600645633,0.956857398577684,0.944845578578858,0.911324324361304,0.922281688179634,0.935303403229821,0.893981981019953,0.938320036867008,0.932744618273678,0.927253020714086,0.952350692081445,0.954364953234741,0.924072539248493,0.954891219562187,0.934073774529527,0.943788760283622,0.917540334438121,0.952340010414455,0.965524768960068,0.89812406871691,1,0.939130274384678,0.951118843675461,0.93132702183282,0.937839846863884,0.922392832671283,0.934200945737897,0.932355568697506,0.945902992722865,0.915182947022737,0.952079541850825,0.931289690589397,0.945648946690078,0.936270028598619,0.944749155451168,0.91663647647034,0.952028814820204,0.91848927979561,0.934837525910034,0.937358483436215,0.929869867327078,0.93949936963307,0.939210727763131,0.925108226349474,0.939308397151539,0.947082684117179,0.927300944775474,0.936412017925087,0.933717113538998,0.931179332883614,0.915681267903471,0.928906120305137,0.938546214633304,0.947930247318402,0.934012330327001,0.927108192437705,0.945247113059901,0.93818882103022,0.931712157666911,0.941252100661568,0.961121635914049,0.936325792832967,0.93150446418789,0.949589957476287,0.950838698092682
"GSM616618",0.916128125582738,0.898046135475245,0.861586329083288,0.867102020255495,0.931917480438451,0.851633511212828,0.87596695008139,0.890399748247188,0.928291762558819,0.917353129129626,0.888145003025365,0.898331879845536,0.8885142938851,0.915978129667033,0.918010066588259,0.920939057365366,0.914301671627535,0.878063188774952,0.890503694645928,0.887396593776071,0.859262290699044,0.910063730487321,0.955588723183151,0.944237131242214,0.948524175833412,0.948323884006618,0.933905042890336,0.96285420113949,0.931060525625458,0.93768238671233,0.925260982169529,0.926144469498345,0.954244379127352,0.881382895446855,0.939130274384678,1,0.959230213464958,0.938119764289475,0.947077445500986,0.941484722236693,0.947162965761935,0.940626892867762,0.953875693054565,0.909345226924149,0.944765426532888,0.919614105078848,0.923967233167674,0.900240431687493,0.954762558941938,0.914719387106218,0.943006610569512,0.919402208263111,0.924543949309789,0.910592375423826,0.930021434801214,0.898226522492631,0.952320634100708,0.904681637258556,0.947416617942092,0.921604654944702,0.943694053157387,0.940124189835675,0.931613184386459,0.92573358577119,0.877577997083467,0.937272259188566,0.927408122893747,0.927096990978215,0.915742276860006,0.899139197549814,0.933712286065401,0.907586432384199,0.889991483558129,0.936891918755444,0.959339247592071,0.941860468266155,0.918269532718429,0.927143508196702,0.962946966497741
"GSM616619",0.932882365095757,0.906114268532731,0.861541391574347,0.873238439939727,0.9420199959762,0.847638508659258,0.881127628194945,0.894993478144686,0.942666932970663,0.941388012331378,0.890866608702154,0.901767883856462,0.894123864852029,0.934383328903962,0.935332737427819,0.935551087637917,0.934417918067829,0.886806394896896,0.898775192168172,0.893544658279605,0.861018688372399,0.920849771948283,0.964403862554723,0.957698857739941,0.961171639933986,0.961428967617114,0.939041401592789,0.96636982674269,0.935972657182615,0.944255557570834,0.933489172252098,0.93615001391504,0.960213766180838,0.880910150524754,0.951118843675461,0.959230213464958,1,0.940788520758611,0.959365570127433,0.947815937581089,0.936660196453194,0.939763465004621,0.960415524816541,0.910392633522779,0.950669062146455,0.92599695647068,0.930705817686005,0.913370356027763,0.962585809757204,0.922295547454008,0.950514498893832,0.925071477440198,0.92830613177342,0.919958710934167,0.939550443459543,0.90735691638889,0.946201318218113,0.897333473396113,0.946754354153028,0.927294539493362,0.944086326452095,0.955259611432575,0.943496228995441,0.941178662230703,0.901199835716662,0.941475263430588,0.943516240839782,0.936080233924476,0.919331839955205,0.89971416333062,0.947854384095477,0.918670299573358,0.903704450685034,0.938204950387302,0.964415982242821,0.956804939709456,0.931313715985632,0.94503396037309,0.970858511296299
"GSM616620",0.911873400549991,0.913563766867496,0.908185142711466,0.918917321032316,0.914381149676328,0.904576587329359,0.915836339388847,0.921968611424623,0.902913107676891,0.889032647451277,0.920988374089242,0.914042276466386,0.916937276506996,0.906911688618375,0.916581973774012,0.912811824296522,0.900958465624,0.920290477033619,0.925312736063515,0.915619891534665,0.909883928132167,0.916655188130929,0.940126123867961,0.934236210732476,0.948312855193363,0.954509030331794,0.946967453085032,0.943871741968308,0.949654067921989,0.946941642817478,0.928187494609724,0.931442476352887,0.934480758103041,0.94168810747448,0.93132702183282,0.938119764289475,0.940788520758611,1,0.952980221339522,0.943622304719873,0.954687174155446,0.958087924834944,0.946660269676267,0.944066597982795,0.954087363372534,0.926850324485365,0.932763201094067,0.90520966462568,0.950022857056591,0.938472266147399,0.943563469251677,0.943445846479256,0.947332371700235,0.930774204772293,0.949173216092837,0.916891222746612,0.953130502362277,0.941443654092163,0.960742145076958,0.900663494801845,0.957330744585199,0.920757068080251,0.952056889184949,0.892646271034925,0.866087218096405,0.933857862552169,0.933881542536375,0.902871129132997,0.911924770382788,0.882948055311812,0.906514009657781,0.869690669704404,0.862161109629429,0.94521578617511,0.939253863195961,0.923128518455006,0.88100647096356,0.925800230023758,0.950546212459783
"GSM616621",0.910326468048741,0.909961600116566,0.884986000280318,0.894951386090572,0.924107731021513,0.875658096057991,0.897219976698859,0.904145145648998,0.914176760748032,0.910004777208875,0.897374759551515,0.907562444388443,0.90862365763248,0.916234617305071,0.92458689874091,0.922160022618852,0.913853690100557,0.900177247635071,0.905435780414149,0.90371738544148,0.888271714482159,0.914061440340642,0.945463956109305,0.948056058863695,0.948350233519904,0.97000106367923,0.948190510391032,0.946604875175926,0.958922086053901,0.958242298261449,0.951372585256094,0.953528721803084,0.948218203057993,0.900809148611017,0.937839846863884,0.947077445500986,0.959365570127433,0.952980221339522,1,0.956561350134,0.946727999177255,0.96358045414484,0.967996239577717,0.923806878263484,0.954234780904265,0.933687296446805,0.942095395263288,0.918948631097767,0.950328274525485,0.945070846572568,0.954680644864763,0.947801443690931,0.948068250830415,0.945154039721449,0.945185053802352,0.925447733625735,0.956302479160782,0.932931007413027,0.95540951771433,0.93270077868107,0.949323393974293,0.943358634202145,0.966612153341424,0.923016932708728,0.890752663810541,0.946330145786889,0.946337543963852,0.923029326678396,0.92681469942964,0.9037720352622,0.938454183747097,0.906398865039275,0.896570634912364,0.951908930009959,0.950229769816871,0.949986102032115,0.89697934613625,0.936423954328986,0.95618814031472
"GSM616622",0.891234649165225,0.881453917721705,0.856616775564859,0.869495762813596,0.902833729952066,0.845125770027326,0.872563121330391,0.873231441939546,0.898714609467799,0.887142587828404,0.869588518500336,0.882920118871366,0.877172785723604,0.891101989441523,0.899276909894608,0.897062656317019,0.88498281330282,0.874192304470901,0.873041340520408,0.87361532309067,0.858889763312807,0.884980850792373,0.941856861505876,0.944470976427471,0.931615629348509,0.947665371343408,0.939248186650896,0.945978915587597,0.96050292771549,0.946339618131387,0.95226229585129,0.943646429712013,0.931494273382192,0.878432680586255,0.922392832671283,0.941484722236693,0.947815937581089,0.943622304719873,0.956561350134,1,0.940549190604079,0.953233304425876,0.951364869542087,0.905310429960245,0.932184624313811,0.924324139715822,0.941893703366424,0.899659399250644,0.9356019634488,0.949168842268187,0.95149868334564,0.945161895128349,0.93879863084029,0.925384870320724,0.922366537577469,0.908378029108582,0.960002763758548,0.91337205403053,0.945471251430102,0.921967132650708,0.951410889690739,0.940268528536564,0.939535177756856,0.931498837835351,0.88040462498554,0.948232267768244,0.942533085598458,0.909882353085723,0.925622656404117,0.901381724522059,0.934718340558153,0.89760472084784,0.884786462719365,0.94790352897438,0.943042688539889,0.952865165814242,0.901350866492934,0.921676407468222,0.942456152945216
"GSM616623",0.915353412419933,0.916733316176136,0.909336420367171,0.911783263989789,0.921556953762441,0.904372699707818,0.916395648013947,0.923983025638628,0.911709711815752,0.895552772594639,0.917552593752707,0.920139053485202,0.916784729564006,0.910849555718566,0.921199873368084,0.923931654541441,0.905689995939034,0.917251530635007,0.922055766188916,0.919146214273914,0.908425375321878,0.921238772775627,0.938027666313006,0.932065395484864,0.949102183322679,0.95547625793434,0.951482233664486,0.944236219342781,0.936545322857008,0.936603523123811,0.921885560559376,0.927756296512429,0.938951878649911,0.930686088990044,0.934200945737897,0.947162965761935,0.936660196453194,0.954687174155446,0.946727999177255,0.940549190604079,1,0.949421262339722,0.94869211679552,0.92973373931848,0.947894220325733,0.915271462472941,0.932905509281932,0.896334655521738,0.953338612614457,0.932395588073276,0.937820259363559,0.939968730267416,0.940738588144965,0.925100524684993,0.944395367265859,0.911438753518123,0.951774177104008,0.93380080341636,0.952526408867594,0.900491415129847,0.945933480135037,0.913495135335297,0.946993899272416,0.886137448204771,0.854907610983161,0.936230879798827,0.923691494093008,0.897541899298553,0.915275484711213,0.880011891896496,0.904642822107138,0.867796401199903,0.867948699282605,0.941890752711225,0.93388743041595,0.916723743546106,0.869841765507126,0.929038256810262,0.94741899014705
